Instruction,Word,song,valence,arousal,affectcat,songmark,pracwords.thisRepN,pracwords.thisTrialN,pracwords.thisN,pracwords.thisIndex,songtrials.thisRepN,songtrials.thisTrialN,songtrials.thisN,songtrials.thisIndex,words.thisRepN,words.thisTrialN,words.thisN,words.thisIndex,begin.keys,begin.rt,arousalkey.keys,arousalkey.rt,valencekey.keys,valencekey.rt,likekey.keys,likekey.rt,WordResponse.keys,WordResponse.rt,participant,session,date,expName,psychopyVersion,frameRate,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,1,1,10,0,4,4,10,,,,,,,,,4,5.749902175011812,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,1,1,10,0,5,5,2,,,,,,,,,3,5.952299736003624,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,1,1,10,0,6,6,6,,,,,,,,,1,1.2524953210086096,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,1,1,10,0,7,7,5,,,,,,,,,4,2.3365139729867224,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,1,1,10,0,8,8,9,,,,,,,,,2,4.301438088994473,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,1,1,10,0,9,9,0,,,,,,,,,5,1.7523966940061655,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,1,1,10,0,10,10,7,,,,,,,,,1,1.6690721210034098,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,1,1,10,0,11,11,11,,,,,,,,,4,1.7516282200231217,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
,,30MonoWAV/30MonoS3.wav,1,1,3,11,,,,,0,1,1,10,,,,,,,,,,,,,,,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,0,0,0,,,3,3.201933995995205,1,2.4368501559947617,2,3.617835926997941,4,2.968295108003076,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,1,1,10,,,,,,,,,2,2.035587349004345,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,2,2,6,,,,,,,,,1,1.3016870559949894,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,3,3,3,,,,,,,,,5,3.518588410981465,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,4,4,4,,,,,,,,,2,3.518865784018999,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,5,5,8,,,,,,,,,5,1.6518614160013385,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,6,6,5,,,,,,,,,4,2.085137278016191,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,7,7,9,,,,,,,,,3,2.199475089990301,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,8,8,2,,,,,,,,,5,1.5698608639941085,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,9,9,1,,,,,,,,,5,1.800338789995294,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,10,10,11,,,,,,,,,5,1.3024280879762955,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,0,11,11,7,,,,,,,,,1,1.4693246079841629,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
,,30MonoWAV/30MonoF2.wav,1,2,2,2,,,,,0,2,2,1,,,,,,,,,,,,,,,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,3,3,3,0,0,0,5,,,4,12.268284850986674,2,5.968581741006346,3,5.318801763001829,3,3.3419285110139754,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,3,3,3,0,1,1,2,,,,,,,,,3,1.385180429002503,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,3,3,3,0,2,2,9,,,,,,,,,4,2.769980457989732,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,3,3,3,0,3,3,1,,,,,,,,,4,1.8371101740049198,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,3,3,3,0,4,4,0,,,,,,,,,3,2.652782126009697,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,3,3,3,0,5,5,4,,,,,,,,,2,2.9498825639893766,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,3,3,3,0,6,6,7,,,,,,,,,4,1.5859164319990668,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,3,3,3,0,7,7,6,,,,,,,,,1,1.5354706179932691,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,3,3,3,0,8,8,11,,,,,,,,,4,2.2873816920036916,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,3,3,3,0,9,9,10,,,,,,,,,2,2.2020439360057935,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,3,3,3,0,10,10,8,,,,,,,,,4,3.435286952997558,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,3,3,3,0,11,11,3,,,,,,,,,3,2.036363515013363,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
,,30MonoWAV/30MonoF4.wav,1,2,2,4,,,,,0,3,3,3,,,,,,,,,,,,,,,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,4,4,12,0,0,0,7,,,3,3.7023350689851213,4,1.4164906789956149,4,1.968998260999797,3,4.6524827570247,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,4,4,12,0,1,1,8,,,,,,,,,1,2.335986751015298,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,4,4,12,0,2,2,11,,,,,,,,,1,1.4357284019934013,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,4,4,12,0,3,3,3,,,,,,,,,1,1.403042819001712,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,4,4,12,0,4,4,0,,,,,,,,,1,0.9332302030234132,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,4,4,12,0,5,5,6,,,,,,,,,4,2.08527881099144,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,4,4,12,0,6,6,1,,,,,,,,,1,1.5353470309928525,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,4,4,12,0,7,7,5,,,,,,,,,1,5.251937443012139,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,4,4,12,0,8,8,10,,,,,,,,,4,1.9338163459906355,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,4,4,12,0,9,9,4,,,,,,,,,2,2.8194870639999863,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,4,4,12,0,10,10,9,,,,,,,,,3,3.2185884889913723,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,4,4,12,0,11,11,2,,,,,,,,,1,1.6359265159990173,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
,,30MonoWAV/30MonoT1.wav,2,1,4,13,,,,,0,4,4,12,,,,,,,,,,,,,,,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,5,5,14,0,0,0,8,,,3,2.9517572799813934,5,3.102183667011559,4,2.2371657869953196,1,1.6605431670031976,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,5,5,14,0,1,1,3,,,,,,,,,1,1.286305382993305,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,5,5,14,0,2,2,7,,,,,,,,,3,2.06668529601302,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,5,5,14,0,3,3,4,,,,,,,,,2,2.084406031994149,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,5,5,14,0,4,4,10,,,,,,,,,5,1.6026892789814156,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,5,5,14,0,5,5,0,,,,,,,,,2,2.7541140880202875,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,5,5,14,0,6,6,1,,,,,,,,,1,4.718758007977158,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,5,5,14,0,7,7,2,,,,,,,,,1,0.952938300993992,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,5,5,14,0,8,8,5,,,,,,,,,1,1.5686920110019855,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,5,5,14,0,9,9,11,,,,,,,,,1,1.2506476190173998,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,5,5,14,0,10,10,6,,,,,,,,,3,1.7203122799983248,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,5,5,14,0,11,11,9,,,,,,,,,1,2.0667947519978043,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
,,30MonoWAV/30MonoT3.wav,2,1,4,15,,,,,0,5,5,14,,,,,,,,,,,,,,,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,EXCITED,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,6,6,5,0,0,0,7,,,4,4.186014873004751,4,4.401409559999593,4,2.567753207986243,4,7.235085291002179,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,TENDER,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,6,6,5,0,1,1,10,,,,,,,,,3,2.1862042539869435,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,FRUSTRATED,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,6,6,5,0,2,2,3,,,,,,,,,1,1.4866157910146285,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ANXIOUS ,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,6,6,5,0,3,3,1,,,,,,,,,1,1.0361127560026944,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ACTIVE,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,6,6,5,0,4,4,9,,,,,,,,,4,2.4022851350018755,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,GUILTY,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,6,6,5,0,5,5,5,,,,,,,,,1,2.8023370589944534,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ANGRY,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,6,6,5,0,6,6,2,,,,,,,,,1,0.9850617019983474,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ASHAMED,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,6,6,5,0,7,7,4,,,,,,,,,1,1.6023565159994178,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,SAD,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,6,6,5,0,8,8,0,,,,,,,,,1,0.7867371650063433,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,ALERT,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,6,6,5,0,9,9,8,,,,,,,,,1,1.050536919006845,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,SCARED,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,6,6,5,0,10,10,11,,,,,,,,,1,0.8853854019835126,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
To what extent did the music make you feel ,HAPPY,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,6,6,5,0,11,11,6,,,,,,,,,5,1.4200180379848462,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
,,30MonoWAV/30MonoH2.wav,2,2,1,6,,,,,0,6,6,5,,,,,,,,,,,,,,,086,001,2019_Aug_28_1417,MusicAffectPsychophysiology2019,3.0.5,60.03587947951229,
